fiss_density_watersheds_id,elev_min,elev_max,elev_mean,elev_percentile_60
5463,859,1075,950.2412993039443,971
5464,1477,2574,2125.9640498899485,2285.7999999999997
5467,1241,1484,1394.9716814159292,1402
5468,1201,1430,1352.8950870010235,1367
5466,1114,1815,1327.0708566853482,1300.5999999999995
5564,563,993,742.3285446595878,769
5470,1232,1518,1366.4696035242291,1392
5474,735,1585,1143.9429035960213,1192
5473,748,1575,1211.303915121224,1269
5567,1046,1511,1263.4867388868136,1298.6
5475,1775,2347,2000.0967549273344,2015
5476,793,841,808.403162055336,808
5477,1525,2450,1949.9772374747945,1992
5712,560,669,603.01881270903,605
5479,639,719,677.4788076735368,683
8108,1034,1239,1090.7472885032537,1088
5481,1403,1847,1627.1684549356223,1659
5483,528,1726,1035.5040369088813,1113
6407,7,13,9.43588143525741,10
5482,481,1418,919.2268608286178,976
5485,1094,1248,1159.8188976377953,1168
5486,850,2380,1398.1031997427492,1471
5484,1441,2577,2001.5838755928091,2070
6408,233,241,235.70601336302894,236
5487,902,1682,1285.3714898944734,1353
5490,1287,1845,1589.6157094028551,1631
5488,1345,2049,1608.4373677643357,1629
5489,54,97,85.2533748701973,90
5492,1520,2364,1839.4990589257275,1861
5493,1371,1783,1538.137356093688,1571
5494,342,1417,1006.0316121555499,1086
5506,288,779,625.5760456273764,713
5495,629,756,700.4932553064868,707
5496,774,1101,845.3772445820433,836
5497,857,1117,976.7781222320638,973
5498,1570,1984,1714.563829787234,1720
5500,792,939,865.1876965250343,873
5501,950,1771,1287.5224358974358,1341
5502,937,1206,1057.210249671485,1072
6412,740,956,816.509234828496,817
5503,1697,2625,2066.437603381731,2109
5507,1072,1355,1202.519446275544,1228
5508,1072,1238,1144.6462395543176,1148
5504,878,1128,974.7006157262541,989
5505,944,1064,1011.8813465783664,1018
5509,1088,1478,1319.5466724916266,1372
5510,1037,1069,1052.1879483500718,1053
5523,960,1365,1167.730010384216,1193
5511,1257,2076,1599.0602162565249,1643
5524,1313,1518,1428.8399412628487,1437
5512,769,1034,851.9110310421286,857
5806,1175,2474,1773.9315589353612,1860
5515,1831,2641,2123.0123863486624,2166
5516,1386,2274,1932.6274509803923,1992
5518,928,1330,1083.4215304798963,1099
5519,1409,2395,1867.2434844276343,1935
5520,49,292,135.8148479427549,138
5521,1314,2324,1818.7800041313778,1900
5522,1148,1422,1299.0152671755725,1303
5525,982,1101,1022.3225655430712,1027
5530,1126,2118,1430.1310838348893,1431
5531,481,2070,1068.0994371482177,1091
5532,1068,1728,1463.3250953358756,1518
5568,1026,1352,1192.0042836207867,1219
5533,1206,1799,1518.2361408286326,1566
5541,246,867,583.6937236637835,620
5536,1157,1364,1210.1792467412026,1210
5538,1587,1855,1709.138528138528,1726
5573,1424,1485,1449.6463878326997,1454
5539,1066,1376,1222.053376465831,1241
5542,799,1451,1051.7896349246873,1060
5543,938,1744,1354.1089217296114,1420
5545,201,1229,791.3110533159949,841
5549,939,2225,1497.5415796798886,1645
5587,1026,1317,1177.3605486610059,1185.6
5550,954,1146,1029.202022781836,1030
5551,999,1416,1222.9717125382263,1219
5629,1379,1643,1532.4586838198911,1553
5553,1515,2212,1880.1535575992255,1942
5555,586,1387,1150.5646737006643,1270.8
5565,1334,1934,1636.8519828510182,1696
5566,1635,2326,1994.1043185642177,2016
5569,811,886,845.7259945130315,851
5570,11,1135,343.4276932084309,363
5571,916,1560,1151.470352711046,1164
5572,794,1327,1109.9175147295125,1180
5575,1954,2831,2306.249338449325,2355
5630,52,104,92.1886524822695,95
5576,1112,1231,1189.5451892299002,1196
5579,917,1404,1211.658339566193,1288
5577,637,1254,980.1918750581017,1021
5631,1392,1764,1537.905078310394,1538
5580,1389,2096,1736.8528819024586,1783
5581,935,1227,1077.3127962085307,1097
5583,1205,2074,1614.017914170139,1667
5584,1163,1968,1580.4517276422764,1627
5585,1113,1675,1403.7420749279538,1430
5586,1241,1879,1482.4948347107438,1532
5588,1388,1698,1536.0179719797886,1565
5589,532,817,667.3911111111111,681.3999999999999
5590,1050,2385,1473.9792738497722,1472
5591,664,888,786.832510103278,793
5592,412,1021,717.2914224826851,749.5999999999999
5594,284,1425,636.0541528239203,681.3999999999999
5598,1083,1142,1105.6592920353983,1109
6165,1418,1947,1696.5306439100077,1727
5599,1023,1946,1474.3956986648946,1558
5632,928,1285,1085.1421647819063,1106
6242,743,2570,1453.256221440547,1525
5600,720,1107,940.3334282358803,995
5611,1024,1825,1420.9945054945056,1464
5601,1022,2426,1528.8181518151814,1634.3999999999999
5602,1071,1532,1320.2789713541667,1357
5615,1126,1294,1208.7096412556054,1221
5603,278,1767,1183.2580280096195,1384.8000000000002
5762,192,1104,606.4800175669741,673
5608,5,565,254.767200938233,265
5617,397,1246,866.2130141190914,981
5609,743,1177,967.373201320132,983
5610,957,1050,1011.7153754469607,1018
5612,1060,1284,1141.7695014662756,1145
5620,927,1028,974.7786748329621,979
5795,711,886,817.0318616294948,831
5613,993,1365,1138.5046604938273,1154
5614,944,1381,1212.9986950848195,1265
5618,770,2739,1979.2351454957309,2102
6222,940,1189,1060.6412321320718,1090
5621,789,836,806.9005955603682,810
5622,1001,1363,1156.8627523615485,1191
5624,933,1281,1071.9260355029585,1064
5625,375,488,437.7089201877934,451
5626,504,1653,1053.1861727009075,1234.8000000000002
5628,448,1818,1184.7313404775334,1294
5627,890,1096,1015.7294529988579,1029
5796,932,1071,997.3177570093458,1012
5633,933,2179,1675.6212026956973,1803
5640,1241,1900,1410.5156718451894,1368
5641,566,2704,1650.6452820943582,1791
5642,941,1890,1436.15513461099,1474
5636,1048,1248,1152.0978859477705,1174
5643,960,1100,999.0884146341464,999
5644,396,801,589.2777777777778,626.2
5799,1104,1545,1300.5722308892355,1327
5637,852,1304,948.2922892629721,929
5639,1197,2735,1667.986727279553,1753
5800,1480,1702,1598.773030377871,1610
5801,909,2488,1673.1956096295771,1765
5645,543,1587,1096.2497400510445,1159
5646,1148,1502,1307.8413223140496,1319
5648,949,1052,993.7700401495224,997
5650,962,1582,1191.0359267734555,1206
5651,629,1105,966.8754221388368,1002
5649,1112,3199,2127.684985959666,2156
5652,1264,1624,1417.5659740960605,1458
5653,1206,1480,1366.4158653846155,1393
5658,11,1368,695.0334586953702,837
5654,1277,2330,1800.9412309652018,1878
5664,195,459,255.34652114597543,255
5656,1359,1912,1653.1290911461729,1693
5665,1008,1395,1185.734433825659,1182
5666,2016,2475,2230.733870967742,2269
5659,1250,2311,1786.9917380505854,1861
5660,1078,1214,1124.308733087331,1126
5899,1057,1227,1163.691134607564,1180
5661,17,510,268.79515903180635,275
5667,1287,1783,1572.1959783607226,1586
5662,683,1950,1301.5692859705778,1327
5663,1219,1875,1599.8972879399885,1665
5668,173,1317,842.7318498769483,894
5839,1133,1590,1401.1037244693632,1474
5669,953,1515,1285.129909090909,1353
5686,951,1342,1052.880580469616,1051
8817,538,2556,1536.3444894907848,1679
5670,1086,1418,1262.8194728607534,1292
5673,1109,1283,1168.9752066115702,1176
5674,113,321,216.78941034897713,239
5675,1569,3009,2244.69824011794,2318
5713,841,1083,968.9560585885486,971
5676,1466,2091,1714.8528905508072,1744
5678,667,996,813.579715161705,804
6267,1347,1637,1472.239521965999,1481
5679,621,768,677.8247636780292,675
5698,33,157,79.19325050369376,82
5680,906,1199,989.9982840473602,982
5802,947,1127,1013.903986135182,1020
5682,729,1571,1026.1449792498934,1027
5721,1202,1525,1404.2756435643564,1446
5683,41,157,64.35639758374519,62
5690,868,1348,1063.0234659304806,1067
5684,943,1305,1099.4401858304298,1134
5693,1415,1893,1677.665750915751,1705
5687,1476,1930,1677.8052764998592,1693
5689,1031,1465,1157.4991119005329,1142
5691,1062,1233,1187.7265752864157,1206
5692,1132,1818,1524.3294161958568,1580
5694,1037,1211,1115.2341186832543,1120
5697,1238,1606,1467.249109475184,1519
5699,1191,1503,1328.4850719331719,1342
5700,860,1195,1030.8180260452364,1052
5702,840,1230,1047.404292527822,1083
5701,1557,1765,1653.2816838995568,1661
5703,1105,1838,1407.8983648605322,1440
5706,788,941,851.5391705069125,859
5900,1140,1500,1339.8037323037322,1359
5707,720,1604,1119.2257880310644,1135
5722,925,1412,1157.5868768328446,1213.2
5708,966,1374,1082.2411529873468,1103
5723,941,1080,1028.3216560509554,1045
5709,95,1478,985.9183406113538,1098
5710,1364,2602,2014.1168950975225,2140
5711,1672,1682,1675.5641025641025,1675.8
5715,1534,2279,1900.1606461086637,1944
5837,816,1667,1311.508137432188,1409
5716,1098,1473,1175.0381035485748,1167
5718,1066,2499,1664.765788165092,1783
6268,1338,2118,1704.593605384939,1754
5719,1427,2243,1880.6097626752967,1942
5720,1324,2158,1661.0840031112264,1689
5724,516,1820,1033.3537103628637,1127
5740,752,889,837.0414425427873,845
5726,1018,1547,1280.4196510118734,1335
5730,1028,1312,1110.6499243570347,1114
5727,1699,2862,2145.049305058571,2157
5734,769,815,788.0779920589904,788
5728,734,1574,1199.8455015967404,1291
5729,1138,1801,1493.178831435505,1560
5731,540,1955,1390.6522804774083,1557
5733,1008,1256,1110.9414414414414,1121
5737,554,1963,1321.5726946458653,1460
5741,132,370,232.9685251798561,251
5738,1549,2731,2083.6456792731883,2148
5739,1174,2332,1694.829838226483,1752
5754,820,923,857.2109440267335,862
5742,515,1065,785.5818668895006,839
5755,678,1593,1317.4045996592845,1511
5743,708,858,763.8786493141048,765
5744,577,1008,777.8233512786003,832.7999999999997
5745,1102,2058,1593.4254623783704,1678
5746,379,811,533.503691084611,525
5747,6,687,226.46012832263978,243
5748,269,662,456.0286212045794,481
5750,1336,1718,1552.686923076923,1593
5751,1456,1709,1576.0798219997218,1590
5752,1282,1341,1297.7753623188405,1299
5753,1247,1419,1361.142857142857,1375
5756,1075,1154,1119.6354305124796,1127.5999999999995
5757,906,988,955.2401667572956,956
5758,1180,1667,1477.2220708446866,1512
5761,1193,1665,1460.182953710507,1503
5759,1071,2264,1818.2467682020801,1930
5760,942,1138,1032.1080049515165,1045
5764,540,651,601.9164523419843,608
5989,964,1500,1298.3101143359718,1353.4
5765,777,1063,866.9594381181946,853
5787,1579,1779,1702.5069832402235,1711
5769,942,1199,1068.2149014778324,1078
5770,1061,1207,1138.675057208238,1141
5771,1094,1120,1104.771,1105
5773,743,858,787.1139967823489,795
5779,566,619,601.224623655914,603
5774,1118,1934,1401.3170351820181,1440
5780,146,2067,1155.8873860812575,1308
6004,881,1201,959.814404432133,950
5775,1339,2135,1824.8089171974523,1887
5776,587,708,648.1648435512592,658
5777,488,775,611.2809292274446,641
5778,1124,1604,1355.9028337219984,1376
5781,456,2215,1623.9296768938366,1808
5783,1548,1840,1690.837356549268,1705
5784,1012,2241,1723.7600933927326,1843
5785,86,2687,1483.6348078952688,1689
8816,851,1505,1169.1437699680512,1254
5782,809,1673,1179.7039125090078,1231
5786,1357,1837,1617.7148779364347,1662
5789,937,1262,1080.1341170522057,1098
5804,825,1111,977.6280668358714,993
5792,884,1299,1039.1258710527968,1074
5793,823,1197,989.4120294599018,1012
5797,366,1825,1103.1192837057865,1217.6
5811,1449,2001,1730.7399611398964,1773
5798,889,1495,1151.0508365264236,1190
5807,784,1371,1065.34719799009,1098
5809,911,1195,1024.6323185011709,1040
5808,1393,2426,1913.2601857715854,1983
6720,1054,1250,1151.0350877192982,1169
5812,528,1411,945.0824261275272,968
5813,889,1317,1136.0634128963306,1141
5823,682,792,732.1264755480607,744
5814,1115,1770,1477.2420390344118,1523
5828,1272,1373,1330.9377431906614,1342.6
5847,771,1381,1125.436938695822,1162
5848,1503,2551,1983.4899633443881,2056
5815,655,816,710.8383089285408,714
5833,1382,2054,1682.76760987357,1761
5816,1374,2123,1676.71249860382,1731
5835,1032,2123,1317.730403800475,1349
5819,997,1446,1121.0489270986232,1104
5836,383,983,643.6952998379254,671
5821,1280,2033,1602.0046661482058,1645
5822,711,958,844.0043143875446,865
5825,967,1205,1100.9935630443015,1117
5826,604,642,624.1954314720812,627
5827,1169,1383,1301.3988066825775,1335
5829,1390,2057,1724.1314300602992,1770
5830,1271,1835,1557.2943969610637,1613
5831,849,1420,1075.9184296296296,1118
5832,1037,2249,1810.9470921093996,1890
5834,990,2528,1666.7552273915317,1860
5838,350,1096,638.3057402870144,644
5897,888,1600,1211.367766823832,1246
5840,1452,2039,1704.5379204961687,1733
5841,740,1440,1095.658893126039,1200
5880,635,736,684.4310471076398,691
5842,1117,1164,1138.3269253589651,1138
5843,440,548,491.2283884738527,497
5844,1504,1718,1609.5541222658442,1630
5845,748,2005,1575.233389069788,1698.1999999999998
5846,34,636,242.09131279489316,279.1999999999998
5849,600,1174,909.1263383297645,934
5869,1358,2173,1817.688006828852,1883
5850,890,1410,1120.1846066458393,1145
5851,160,424,262.31599479843953,264.79999999999995
5857,347,603,472.1318271119843,482
5854,1781,2426,2135.949531737773,2170
5860,864,2111,1543.9439519158527,1624
5852,1624,2373,1950.6271790065605,1994
5853,1665,2425,1943.8643835616438,1975
5855,1086,1538,1231.6363072561353,1268
5858,1252,2004,1668.477066597564,1741
5859,1152,1571,1392.6394271272115,1427
5864,721,2212,1650.6615925510953,1866
5866,1088,2136,1704.9724340175953,1787
5867,411,592,479.41161616161617,482
5868,670,954,863.2328767123288,896
5870,727,1275,1012.1489343778957,1100
5878,818,1148,942.4916967509025,936
5871,4,720,220.13856971359974,259
5872,938,1018,970.1198428290767,975
5873,35,119,70.42484472049689,75
5874,1533,2616,2103.3614248479585,2198
5875,972,1041,989.5823255813954,991
5876,891,1733,1067.0455657492355,1026
5881,1213,2643,1892.5565214691546,1992
5883,686,868,797.9998458772155,816
5884,1103,1564,1361.206511627907,1405
5887,952,1378,1167.1780701754385,1193
5885,1094,2361,1845.1435388115185,1925
5886,870,1470,1215.6864811028988,1240
5898,905,1049,982.1408109299251,980
5889,627,907,723.7756344268898,732
5890,868,1216,1024.3149654508877,1087
5893,1300,1789,1545.148885821337,1587
5891,1086,1371,1201.0151829950455,1225
5892,1076,1175,1112.0177619893427,1112
5896,1131,1282,1160.0738161559889,1153
5894,1267,1671,1474.2204494899133,1493
5895,1067,1658,1284.2222222222222,1297
5901,981,2845,1948.6949994252213,2090
5902,970,1906,1254.7133468520192,1269
8899,50,423,147.60839877091158,140
5903,994,1546,1267.6654537008362,1312
5905,735,1063,889.4714828897338,942
5937,44,137,81.4937369519833,102
5906,906,1413,1056.0519382762513,1052
5908,986,1432,1110.1407781407781,1102
5909,1145,1443,1232.108448415922,1221
5907,93,1848,1110.0300703774792,1245
5910,1296,2002,1580.5074024913213,1615
5911,759,1037,906.0902074606682,928
5916,777,881,830.4481199428843,836
5912,677,1440,1074.2111415525114,1182
5919,132,2393,1256.4440400625178,1481
5920,1215,2172,1705.654017857143,1751
6048,543,1466,932.0237212750185,967
5913,926,2121,1717.345446862455,1919
5923,1070,1325,1168.7172038129822,1182
5914,762,932,822.3264825855036,830
5915,862,1270,1122.809919374542,1208
6049,536,597,581.4802919708029,582
5917,737,840,794.7116627876907,803
5918,1319,1926,1641.6758974358975,1708
5921,702,886,806.5898770627977,824
5924,640,1658,1190.6791652527995,1246
5922,761,986,911.5548375916023,921
5932,417,793,511.4760273972603,515
5926,69,2017,1172.5755481341657,1301
5927,466,629,554.0997335363533,570
5933,1708,2178,1977.740201005025,2019
5934,1873,2580,2271.421003717472,2353
5928,1107,1592,1417.1836139169473,1457
5935,929,1106,1020.023350253807,1031
5929,539,2218,1369.657727546312,1508.199999999999
5931,1285,1937,1709.5425339366516,1760
5936,1490,2198,1852.1539347685218,1883
6059,831,994,932.1083032490975,950
5938,984,2560,1651.2216471647164,1704
8904,941,1720,1228.226392251816,1282
6269,923,1776,1254.9520570132815,1256.6
5939,909,1723,1362.8152747750012,1411
5942,885,1758,1367.3173605655932,1451
5941,537,2121,1453.9455273008907,1674
5943,1023,1820,1548.1678004535147,1713
5949,1553,2652,1990.1270870820606,2075.6000000000004
6074,663,1379,1132.0325678496868,1208
5950,1690,2276,1998.4793862081715,2041
5971,938,1306,1069.0615128844556,1087
5951,672,1887,1050.865973203202,1107
5953,1451,2309,1800.0802142407058,1820
5954,898,1473,1173.2861095738795,1225
5956,248,2065,1110.7958823651495,1258
5957,1169,1430,1315.9475982532751,1341.8
5958,303,462,367.1191214470284,378
5959,1457,1812,1640.0473801560759,1668
5999,409,655,568.9625369700954,593
5960,2,369,74.41439617576498,77
5961,714,797,749.6699609882965,752
5962,939,1016,973.3931623931624,977
5963,309,1288,722.5582922824302,797.3999999999999
5965,708,784,733.6221136018877,737
5966,498,1422,886.375,925.4
5981,924,1763,1215.621594848935,1244
5984,768,2498,1740.8025756049926,1866
5985,266,2393,1283.026662246803,1514
5967,1046,1716,1442.535804163807,1498.5999999999995
5968,920,1711,1242.624358974359,1277
5972,622,1971,1322.5433628318583,1566.4
5974,992,1528,1301.9791885274572,1369
5973,889,1079,958.8409762028834,960
5975,1131,1530,1250.8676948051948,1244
5986,587,633,595.6150943396226,593
5976,507,943,592.3053997580556,591
5977,1511,2527,1977.4932493249325,2094
5978,1110,1398,1252.7689614935823,1285
5980,813,1565,1177.1831272084805,1234
5979,1048,1796,1409.3293723770453,1456
5988,993,2098,1554.2945617223543,1681
6000,1229,1892,1490.26503871352,1490
6001,502,684,587.2125,596.4
5993,693,1270,978.5263717890257,1026
6503,674,827,762.9074601366742,784
6140,766,1009,894.0205744550825,906
5990,1306,1847,1508.7848861283644,1522
5991,846,860,856.9304347826087,858
5997,1100,1295,1221.629055007052,1231
5994,886,1268,1069.3108583963517,1103
5998,1193,1275,1237.7070659803462,1248
5995,1123,2635,1824.3203908308103,1902
6002,758,1758,1205.0531508200766,1303
6003,1330,1443,1383.1784582893347,1387
6005,1139,1955,1583.7556388043392,1632
6152,722,778,747.7227722772277,750
6007,906,1062,967.1223677665396,978
6008,1003,1127,1038.2646797153025,1033
6009,915,1445,1168.2431183443841,1197
6010,225,1664,937.1968120871732,1013
6011,261,749,381.007992007992,363
6012,1376,2013,1647.66472303207,1684.8
6336,1116,1217,1162.1634182908547,1165
6013,1153,2331,1669.0250780076274,1753.1999999999998
6015,1243,1395,1312.2140294938222,1325
6016,1216,2438,1842.9218132035292,1935
6025,1085,1996,1511.3091668714671,1622
6017,1350,1783,1540.5800231509686,1564
6018,1192,2772,2177.368574108818,2265
6032,924,1383,1055.622340425532,1061
6019,1010,2248,1568.7612021234088,1636
6020,976,1376,1189.8380374304502,1231
6021,856,1376,1047.9310474755086,1033
6023,909,2434,1859.336760542393,1981
6024,1294,1622,1474.5219446320054,1512
6026,744,1632,1207.4326119035907,1258.5999999999995
6067,883,1078,976.7866492146596,1001
6027,315,2653,1682.2294347613617,1859
6149,1114,1434,1213.4898312418866,1217
6028,1538,1976,1727.3698446904957,1729
6033,1053,1373,1257.8953068592057,1289
6035,1628,2190,1886.5413491391475,1912
6034,1026,1380,1190.1743246857448,1211
6342,951,1298,1128.5760277365032,1163
6037,824,2088,1527.9210798536647,1614
6041,1369,2020,1656.8369003690036,1693
6042,1982,2363,2138.9275053304905,2158
6044,901,1226,1030.2481751824816,1039
6045,1223,1701,1435.6453608247423,1484.4
6046,1584,3001,2145.0974827151535,2204
6050,322,483,398.5634069400631,400
6053,156,307,199.6049723756906,189
6068,1043,1747,1399.656531973323,1441
6054,604,2056,1399.3683610296514,1535.3999999999978
6069,927,1254,1032.6515653775323,1033
6055,725,2139,1558.128210982989,1677
6056,1568,2015,1769.50662427133,1772
6060,1064,1897,1315.108203162899,1354
6061,1049,2088,1436.0344404186797,1471
6062,493,1335,1020.606393820737,1114
10162,521,1571,995.2258748674443,1088.6
6063,1256,1910,1690.4932814170102,1724
6064,753,863,804.6363224637681,809
6070,399,793,536.2072127139364,583
6071,1094,1257,1153.248206599713,1152
6072,82,120,92.75929978118162,91
6073,1042,1269,1131.7642740619901,1132
6075,745,1867,1268.984119883695,1367
6076,367,1964,1126.2976599341578,1252
6077,885,1169,991.8731617647059,998
6084,207,382,289.32561809573906,309
6078,612,749,691.7768411459816,698
6079,878,995,933.6531531531532,939
6080,1061,1385,1214.817901234568,1243.6
6082,844,1052,943.0625481282758,963
6085,1193,1286,1241.801839464883,1249
6086,928,1706,1317.3977524767115,1342
6087,867,1119,990.3852364475201,1004
6088,5,333,89.10619469026548,63
6150,850,944,915.6275331935709,920
6089,891,1075,947.6180402875988,950
6104,573,993,751.8004189108318,835
6091,842,1118,960.1893641786702,971
6097,1688,2157,1901.670896114195,1927.3999999999996
6092,1583,2158,1877.057525325615,1919
6096,866,1124,919.3123536573944,919
6093,1218,1799,1464.2460166919575,1480
6094,951,1167,1038.99,1042
6098,902,1325,1055.7378939277478,1064
6103,801,935,886.1844396082698,899
6151,713,1173,991.3,1055
6100,899,2616,1672.1443120113556,1854
6101,570,1868,1175.9913427408883,1355
6105,1128,1852,1453.2683583782252,1490
6106,1150,1324,1212.73060830383,1223
6107,974,1432,1201.2309679984098,1227
6110,1563,2388,1968.4508566275924,2021
6108,1375,2937,2238.6118849696695,2368
6111,1043,1479,1272.6148834019205,1310
6112,721,1126,907.2531144235616,911
6122,165,253,176.06443914081146,173
6123,82,560,342.265389876881,410
6113,967,1238,1091.578917763528,1097
6114,252,317,278.00391389432485,279
6115,551,1318,965.984455010973,1011
6116,934,1572,1121.1046048891415,1129
6117,780,1153,970.2190576652602,981
6118,1210,1665,1455.7334437086092,1493.8
6119,1118,1352,1200.0888820068133,1211
6120,1384,2036,1715.9108898085876,1770
6124,936,2234,1829.9698193002691,1918
6125,1390,2739,1994.972815796592,2104
6128,1135,1294,1203.824393464268,1207
6126,862,1496,1194.1961418505257,1236
6127,581,644,611.988065988066,615
6129,1009,1580,1212.9100972613257,1232
6132,783,943,840.5067796610169,837
6131,1285,2781,1985.4032764229983,2068
6133,706,805,736.1266038492382,732
6136,956,1171,1040.8354626403407,1043
6343,1015,1188,1100.9462532299742,1108
6134,658,1788,1051.4365255340865,1062
6138,985,1462,1194.9224345889775,1211
6139,818,1309,1022.4613821138212,1030
6344,1741,1915,1812.3495575221239,1816
6141,1088,1605,1296.8828408501815,1322.6
7173,987,1237,1105.8279457768508,1111
7174,349,2285,1187.8459887899876,1267
6155,921,1310,1147.910752118644,1204
6142,1086,1548,1291.5802848366377,1285
6146,757,1293,849.7564205457464,808.5999999999999
6143,1732,2462,1960.9002817591572,1979
6147,11,812,446.5843066786463,508
6144,481,530,513.6327772460003,519
6145,7,159,58.609591922591505,65
6170,1265,1502,1352.0621841353548,1350
6156,1431,2132,1746.9450127877237,1770.6
6153,716,1560,1218.3516678364301,1296
6171,963,1115,1042.9385403329065,1060
6172,1428,2513,1900.0572386576066,1958
6157,1846,2256,2004.9730263157894,2018.4
6158,1150,1801,1381.002532001688,1365
6159,1474,1698,1582.5538959039113,1585
6161,1077,1442,1266.4278350515465,1323.4
6162,878,1102,969.8869158878505,970
6163,1564,2262,1865.6785514541386,1899
6164,1044,1672,1321.075968103901,1374
6169,822,1026,907.2062765609676,909
6166,345,1726,1041.9720622310492,1138
7193,749,870,797.3216266173753,801
6173,444,1563,1298.4221940393152,1440
6174,1044,1618,1352.6234527687297,1405
6175,939,2316,1617.5374045801527,1793.4
6176,454,564,546.3413537216101,551
6183,357,1008,726.5256396415848,756
6178,967,1452,1195.7255122720107,1237
6187,1185,1910,1577.8626035251646,1638
6179,1205,1859,1437.8804043356472,1416
6221,1216,1569,1410.4930425752855,1443
4124,325,2584,1552.8932479530292,1761
4125,391,447,417.2724795640327,422
4126,1416,1528,1451.2769607843138,1453
4127,1051,1727,1482.0975236272282,1507
4132,925,1780,1204.0971029668412,1214
4133,713,848,792.2280761386812,796
4271,570,1534,1041.0596264367816,1117
4134,379,874,660.5377733598409,683
4141,1136,1810,1375.9819573537452,1380
4135,1698,2865,2183.764093448451,2235
4136,1474,2004,1716.377218088151,1759
4137,838,2323,1748.1550210674156,1929
4138,1201,1582,1391.4699591066374,1428
4139,914,1171,979.9097287184285,975
4144,752,1035,885.8204804045512,892
4145,920,1130,1024.7455896007427,1053.6
4140,1025,1322,1179.5105549880832,1196
4153,345,400,366.58866736621195,370
4146,811,1317,1085.0349572034238,1103
4147,882,1656,1270.957824201813,1349
4154,1691,2182,1885.708276051691,1910
4148,443,1855,1238.0586388001516,1310
4156,1182,1850,1297.4040616246498,1275
4149,233,2377,1533.5529133858267,1708
4150,929,1452,1137.8480850644876,1187
4152,295,1738,1174.4413937453828,1307.5999999999995
4157,644,2167,1203.4330838050028,1236.6
4161,1003,1501,1287.4654180913894,1333
4158,571,1615,1260.5598853868196,1383.3999999999999
4160,857,928,900.8211870773854,907
4165,1195,1356,1277.8926130099228,1283
4162,885,1103,1021.6115073704232,1041
4163,1556,2631,2019.1477316789453,2083
8663,917,1385,1130.8205479452056,1167.4
4167,950,1398,1132.812966112783,1142
4203,871,991,921.1482770623043,923
4168,1012,1366,1154.8622614565754,1164
4220,1068,1724,1387.3452081587036,1461.1999999999998
4170,13,104,73.6156340057637,84
4173,938,1246,1133.2452543659833,1175
4171,714,1743,1200.842353031231,1255
4172,1684,1925,1805.9368340943684,1818
4175,1448,2232,1796.9969934402332,1848
4178,1024,1097,1064.5278450363196,1071
4179,253,1072,546.3950740889067,552
4181,430,1822,1220.3496140997581,1310
4183,316,494,437.05787580165804,463
4184,1328,1859,1572.214871794872,1615
4185,1459,1781,1589.141201264489,1598
4186,1054,1433,1265.7073856688678,1279
4229,1214,1429,1290.8211731044348,1283.1999999999998
4187,775,2148,1080.1701807228915,1016
4188,1565,2820,2130.4142082535145,2218
4189,114,1048,582.3212752912324,674
4272,769,1426,1073.6310724106324,1134
4273,409,2062,1220.8175675675675,1238
4191,776,1156,1005.1078135479544,1027
4192,1287,2046,1543.48470770422,1574
4193,1203,2434,1917.9010885492987,2017
4195,1532,2764,2057.6755585682577,2093
4196,957,1140,1028.9402739726027,1040
4197,1347,1909,1554.453957996769,1559
8982,1951,2256,2088.1784615384618,2114
4198,862,1053,974.1526008492569,987
4204,1064,2399,1745.5577510694643,1879.7999999999997
4200,1149,2556,1836.674211058975,1930
4205,1156,1794,1368.7125984251968,1386
4201,1176,1659,1354.717693565976,1376
4202,970,1260,1073.6365348399247,1074
4212,873,1067,970.6361445783133,981
4206,829,1176,918.0419518873459,918
4214,804,905,834.2619775739042,837
4207,1208,2158,1792.005065401385,1915
4219,1261,1386,1309.6326530612246,1315
4208,760,1681,1140.3872666789873,1200
4210,412,986,724.0011160714286,771.2
4211,815,3037,1833.8841221550429,1954
4215,6,1436,898.1247494217425,997
4216,1018,1529,1268.7132454923717,1320
4217,1791,2428,2047.8874104401227,2100
4221,762,1261,925.0845056270097,945
4222,90,1221,461.2352425482174,518.5999999999999
4223,521,1760,855.7924045837674,829.8000000000002
4224,1089,2020,1591.6419655240736,1660
4225,1369,2309,1743.8056703550637,1772
4230,1531,2027,1823.7136886102403,1860
4226,810,1409,1103.6285676001607,1132.1999999999998
4227,227,769,430.1824062095731,437
4228,857,1229,1015.7292023279699,1035
4231,138,1302,766.251758607923,768
4232,1160,1652,1372.6377258704274,1396
4235,1173,1281,1213.746330005872,1213
4233,1094,1780,1383.297330756688,1408
4234,1803,2257,2047.7975,2084
4236,924,1975,1480.0865921787708,1626.2
4237,1423,2201,1744.504020411319,1771
4238,842,1107,889.9854892601433,885
4239,1823,2103,1974.1081081081081,1992.6
4262,1157,1492,1398.941122982496,1418
4240,1058,1635,1273.804705882353,1309
4244,905,1304,1054.3585947302383,1062
4263,1493,1731,1642.7392857142856,1674
4242,1827,2802,2290.0590595410044,2345
4253,9,1164,673.3170347003155,821.1999999999999
4243,1062,1883,1422.1686999319336,1463
4254,765,1432,1076.0664573521717,1122
4245,516,1160,911.5600783165238,910
4246,751,2485,1432.3257152343533,1651
4248,709,1699,1197.5356288448393,1270
